Country,City,AccentCity,Region,Population,Latitude,Longitude,Test3,Prefecture
jp,doitokoro,Doitokoro,12,,43.616667,143.45,43.616667,hokkaido
jp,doji,Doji,19,,35.576389,139.151111,35.576389,kanagawa
jp,dojima-nishimachi,Dojima-nishimachi,32,,34.683333,135.483333,34.683333,osaka
jp,dojo,Dojo,13,,34.866667,135.233333,34.866667,hyogo
jp,dojo,Dojo,19,,35.538889,139.208889,35.538889,kanagawa
jp,dojokawahara,Dojokawahara,13,,34.866667,135.233333,34.866667,hyogo
jp,dokawa,Dokawa,2,,40.066667,140.3,40.066667,akita
jp,dokisaka,Dokisaka,3,,40.9,140.333333,40.9,aomori
jp,dokusawa,Dokusawa,44,,38.667778,140.334167,38.667778,yamagata
jp,doma,Doma,47,,26.258611,127.7875,26.258611,okinawa
jp,domeki,Domeki,24,,38.435804,141.040591,38.435804,miyagi
jp,domui,Domui,47,,26.133611,127.722778,26.133611,okinawa
jp,domura,Domura,26,,36.083333,138.483333,36.083333,nagano
jp,donari,Donari,39,,34.1,134.35,34.1,tokushima
jp,donaru,Donaru,5,,33.916667,133.65,33.916667,ehime
jp,donoyama,Donoyama,24,,38.442631,141.119541,38.442631,miyagi
jp,doren,Doren,18,,28.1,129.35,28.1,kagoshima
jp,dori,Dori,40,,35.666667,139.783333,35.666667,tokyo
jp,dorogawa,Dorogawa,12,,43.6,141.533333,43.6,hokkaido
jp,dorokawa,Dorokawa,12,,43.6,141.533333,43.6,hokkaido
jp,doronishijo,Doronishijo,23,,34.533333,136.716667,34.533333,mie
jp,doronoki,Doronoki,12,,43.233333,140.616667,43.233333,hokkaido
jp,dorosaki,Dorosaki,26,,36.766667,137.9,36.766667,nagano
jp,dorozaki,Dorozaki,26,,36.766667,137.9,36.766667,nagano
jp,dosaki,Dosaki,18,,32.016667,130.6,32.016667,kagoshima
jp,dosantsukuri,Dosantsukuri,24,,38.43005,141.034814,38.43005,miyagi
jp,doshi,Doshi,19,,35.583333,139.216667,35.583333,kanagawa
jp,doshoda,Doshoda,44,,38.551111,140.400556,38.551111,yamagata
jp,dosokohama,Dosokohama,29,,37.216667,138.316667,37.216667,niigata
jp,dotani,Dotani,13,,35.283333,134.55,35.283333,hyogo
jp,dote-nagamachi,Dote-nagamachi,2,,39.716667,140.116667,39.716667,akita
jp,dotezaki,Dotezaki,24,,38.4406,141.007752,38.4406,miyagi
jp,dotocho,Dotocho,32,,34.533333,135.516667,34.533333,osaka
jp,doto,Doto,32,,34.533333,135.516667,34.533333,osaka
jp,dotomachi,Dotomachi,32,,34.533333,135.516667,34.533333,osaka
jp,dotoro,Dotoro,25,,32.5,131.683333,32.5,miyazaki
jp,doya,Doya,12,,42.639722,140.824167,42.639722,hokkaido
jp,doyama,Doyama,47,,26.138889,127.758889,26.138889,okinawa
jp,doyaonsen,Doyaonsen,12,,42.566667,140.816667,42.566667,hokkaido
jp,doyukawa,Doyukawa,43,,33.833333,135.683333,33.833333,wakayama
jp,dozaki,Dozaki,18,,32.016667,130.6,32.016667,kagoshima
jp,dozuki,Dozuki,1,,35.2,137.283333,35.2,aichi
jp,eba,Eba,11,,34.366667,132.433333,34.366667,hiroshima
jp,ebamachi,Ebamachi,11,,34.366667,132.433333,34.366667,hiroshima
jp,ebana,Ebana,8,,37.283333,140.166667,37.283333,fukushima
jp,ebara,Ebara,4,,35.733333,140.2,35.733333,chiba
jp,ebara,Ebara,13,,35.466667,134.783333,35.466667,hyogo
jp,ebaramachi,Ebaramachi,4,,35.733333,140.2,35.733333,chiba
jp,ebeotsu,Ebeotsu,12,,43.621389,141.938056,43.621389,hokkaido
jp,ebetsu,Ebetsu,12,133955,43.108056,141.550556,43.108056,hokkaido
jp,ebi,Ebi,1,,35.016667,137.55,35.016667,aichi
jp,ebi,Ebi,41,,35.283333,133.483333,35.283333,tottori
jp,ebie,Ebie,42,,36.766667,137.15,36.766667,toyama
jp,ebima,Ebima,1,,34.65,137.15,34.65,aichi
jp,ebina,Ebina,19,123667,35.381212,139.396515,35.381212,kanagawa
jp,ebishima,Ebishima,12,,43.85,141.883333,43.85,hokkaido
jp,ebisucho,Ebisucho,19,,35.483333,139.666667,35.483333,kanagawa
jp,ebisucho,Ebisucho,32,,34.5,135.4,34.5,osaka
jp,ebisudori,Ebisudori,7,,33.9,130.816667,33.9,fukuoka
jp,ebisu,Ebisu,5,,34.066667,133.004167,34.066667,ehime
jp,ebisu,Ebisu,12,,43.85,141.883333,43.85,hokkaido
jp,ebisu,Ebisu,29,,38.083333,138.433333,38.083333,niigata
jp,ebisu-machi,Ebisu-machi,19,,35.483333,139.666667,35.483333,kanagawa
jp,echigawa-cho,Echigawa-cho,35,,35.166667,136.2,35.166667,shiga
jp,echigawa,Echigawa,35,,35.166667,136.2,35.166667,shiga
jp,echikawa,Echikawa,35,,35.166667,136.2,35.166667,shiga
jp,echizembori,Echizembori,40,,35.666667,139.783333,35.666667,tokyo
jp,echizenbori,Echizenbori,40,,35.666667,139.783333,35.666667,tokyo
jp,echizen,Echizen,12,,42.783333,143.15,42.783333,hokkaido
jp,echizenhama,Echizenhama,29,,37.8,138.85,37.8,niigata
jp,eda,Eda,8,,37.166667,140.833333,37.166667,fukushima
jp,edagawacho,Edagawacho,40,,35.65,139.816667,35.65,tokyo
jp,edagawa,Edagawa,20,,33.65,133.333333,33.65,kochi
jp,edagawa,Edagawa,40,,35.653333,139.803333,35.653333,tokyo
jp,edano,Edano,24,,37.95,140.8,37.95,miyagi
jp,edobashi,Edobashi,40,,35.683333,139.766667,35.683333,tokyo
jp,edo,Edo,40,,35.685,139.751389,35.685,tokyo
jp,edo,Edo,45,,34.266667,131.35,34.266667,yamaguchi
jp,edogawadai,Edogawadai,4,,35.901389,139.907222,35.901389,chiba
jp,edogawa,Edogawa,40,,35.659444,139.853333,35.659444,tokyo
jp,edome-kami,Edome-kami,6,,36.116667,136.216667,36.116667,fukui
jp,edome-naka,Edome-naka,6,,36.133333,136.216667,36.133333,fukui
jp,edome-shimo,Edome-shimo,6,,36.133333,136.216667,36.133333,fukui
jp,edome-shita,Edome-shita,6,,36.133333,136.216667,36.133333,fukui
jp,edosaki,Edosaki,14,20801,35.95,140.316667,35.95,ibaraki
jp,edosawa,Edosawa,24,,38.459462,141.025947,38.459462,miyagi
jp,egashira,Egashira,35,,35.116667,136.05,35.116667,shiga
jp,egi,Egi,11,,34.533333,133.033333,34.533333,hiroshima
jp,egita,Egita,41,,35.483333,133.85,35.483333,tottori
jp,egoda,Egoda,40,,35.733333,139.666667,35.733333,tokyo
jp,ego,Ego,45,,34.083333,130.95,34.083333,yamaguchi
jp,egotacho,Egotacho,40,,35.733333,139.666667,35.733333,tokyo
jp,egota,Egota,40,,35.716667,139.666667,35.716667,tokyo
jp,egotamachi,Egotamachi,40,,35.733333,139.666667,35.733333,tokyo
jp,eguchi,Eguchi,27,,33.35,129.716667,33.35,nagasaki
jp,eguchiura,Eguchiura,18,,31.65,130.316667,31.65,kagoshima
jp,ehana,Ehana,8,,37.283333,140.166667,37.283333,fukushima
jp,ehaoi,Ehaoi,12,,42.083333,143.016667,42.083333,hokkaido
jp,ehara,Ehara,13,,35.466667,134.783333,35.466667,hyogo
jp,ehima,Ehima,1,,34.65,137.15,34.65,aichi
jp,ehinohe,Ehinohe,16,,40.206944,141.301667,40.206944,iwate
jp,ehu,Ehu,11,,34.366667,132.433333,34.366667,hiroshima
jp,eidaicho,Eidaicho,12,,44.009444,143.774444,44.009444,hokkaido
jp,eidai,Eidai,6,,35.658333,136.037222,35.658333,fukui
jp,ei,Ei,13,,34.466667,134.833333,34.466667,hyogo
jp,ei,Ei,18,,31.266667,130.466667,31.266667,kagoshima
jp,eigashima,Eigashima,13,,34.666667,134.916667,34.666667,hyogo
jp,eijima,Eijima,13,,34.666667,134.916667,34.666667,hyogo
jp,eiko,Eiko,27,,34.616667,129.35,34.616667,nagasaki
jp,eishima,Eishima,13,,34.666667,134.916667,34.666667,hyogo
jp,ejiri,Ejiri,24,,38.016667,140.8,38.016667,miyagi
jp,ejiri,Ejiri,37,,35.016667,138.483333,35.016667,shizuoka
jp,ejiri,Ejiri,45,,34.083333,130.95,34.083333,yamaguchi
jp,ejirimachi,Ejirimachi,37,,35.016667,138.483333,35.016667,shizuoka
jp,ekami,Ekami,27,,32.838333,128.9,32.838333,nagasaki
jp,eki,Eki,11,,34.533333,133.033333,34.533333,hiroshima
jp,ekitei,Ekitei,12,,43.271389,143.423889,43.271389,hokkaido
jp,ekodacho,Ekodacho,40,,35.716667,139.666667,35.716667,tokyo
jp,ekoda,Ekoda,40,,35.716667,139.666667,35.716667,tokyo
jp,eko,Eko,27,,34.616667,129.35,34.616667,nagasaki
jp,ema,Ema,23,,34.366667,136.333333,34.366667,mie
jp,embetsu,Embetsu,12,,44.707222,141.788889,44.707222,hokkaido
jp,embu,Embu,8,,37.833333,140.383333,37.833333,fukushima
jp,emi,Emi,4,,35.05,140.066667,35.05,chiba
jp,emi,Emi,31,,35.016667,134.216667,35.016667,okayama
jp,emoto,Emoto,5,,33.966667,133.516667,33.966667,ehime
jp,emukae,Emukae,27,,33.3,129.633333,33.3,nagasaki
jp,emukai,Emukai,27,,33.3,129.633333,33.3,nagasaki
jp,emukai-shikamachi,Emukai-Shikamachi,27,,33.266667,129.583333,33.266667,nagasaki
jp,ena,Ena,8,,36.966667,140.966667,36.966667,fukushima
jp,ena,Ena,9,35689,35.447216,137.38332,35.447216,gifu
jp,ena,Ena,37,,34.75,138.783333,34.75,shizuoka
jp,ena,Ena,43,,33.983333,135.1,33.983333,wakayama
jp,enami,Enami,24,,38.633333,141.216667,38.633333,miyagi
jp,enbana,Enbana,24,,38.468865,141.077468,38.468865,miyagi
jp,enbetsu,Enbetsu,12,,44.707222,141.788889,44.707222,hokkaido
jp,enbetu,Enbetu,12,,44.707222,141.788889,44.707222,hokkaido
jp,encho,Encho,11,,34.383333,133.083333,34.383333,hiroshima
jp,endatara,Endatara,12,,42.45,143.216667,42.45,hokkaido
jp,engaru,Engaru,12,,44.054167,143.522222,44.054167,hokkaido
jp,enichicho,Enichicho,11,,34.383333,133.083333,34.383333,hiroshima
jp,enichi,Enichi,11,,34.383333,133.083333,34.383333,hiroshima
jp,en-ichi-machi,En-ichi-machi,11,,34.383333,133.083333,34.383333,hiroshima
jp,eniwa-cho,Eniwa-cho,12,,42.883333,141.566667,42.883333,hokkaido
jp,eniwa,Eniwa,12,68771,42.883333,141.566667,42.883333,hokkaido
jp,eniwa-machi,Eniwa-machi,12,,42.883333,141.566667,42.883333,hokkaido
jp,eniwa-mura,Eniwa-mura,12,,42.883333,141.566667,42.883333,hokkaido
jp,eniwa-shi,Eniwa-shi,12,,42.883333,141.566667,42.883333,hokkaido
jp,enjitsu,Enjitsu,13,,34.2,134.8,34.2,hyogo
jp,enkomu,Enkomu,12,,43.083333,144.5,43.083333,hokkaido
jp,enkyo-gumi,Enkyo-gumi,46,,35.616667,138.983333,35.616667,yamanashi
jp,enobi,Enobi,47,,26.388611,127.833333,26.388611,okinawa
jp,enohama,Enohama,27,,32.983333,129.183333,32.983333,nagasaki
jp,enohi,Enohi,47,,26.388611,127.833333,26.388611,okinawa
jp,enokizu,Enokizu,27,,32.983333,129.1,32.983333,nagasaki
jp,enomoto,Enomoto,5,,33.966667,133.516667,33.966667,ehime
jp,enosumi,Enosumi,33,,33.2,130.2,33.2,saga
jp,enotsu,Enotsu,27,,32.983333,129.1,32.983333,nagasaki
jp,enoura,Enoura,11,,34.363333,133.193333,34.363333,hiroshima
jp,enoura,Enoura,19,,35.183333,139.133333,35.183333,kanagawa
jp,e-no-ura,E-no-ura,37,,35.05,138.883333,35.05,shizuoka
jp,enoura,Enoura,37,,35.05,138.883333,35.05,shizuoka
jp,enoura,Enoura,45,,33.933333,130.916667,33.933333,yamaguchi
jp,entokomappu,Entokomappu,12,,43.583333,144.283333,43.583333,hokkaido
jp,enza,Enza,17,,34.283333,134,34.283333,kagawa
jp,enzan,Enzan,46,25143,35.7,138.733333,35.7,yamanashi
jp,eoroshi,Eoroshi,12,,43.633333,142.633333,43.633333,hokkaido
jp,erabu,Erabu,47,,24.817222,125.1785,24.817222,okinawa
jp,era,Era,6,,35.7,136.083333,35.7,fukui
jp,era,Era,12,,41.540278,139.990278,41.540278,hokkaido
jp,era,Era,30,,33.25,131.183333,33.25,oita
jp,eramachi,Eramachi,12,,41.540278,139.990278,41.540278,hokkaido
jp,erimo,Erimo,12,,41.933889,143.239167,41.933889,hokkaido
jp,esa,Esa,12,,41.857222,140.123056,41.857222,hokkaido
jp,esahito,Esahito,12,,43.166667,145.3,43.166667,hokkaido
jp,esaki,Esaki,45,,34.633333,131.65,34.633333,yamaguchi
jp,esamambetsu,Esamambetsu,12,,42.183333,143,42.183333,hokkaido
jp,esambe,Esambe,12,,45.316667,142.183333,45.316667,hokkaido
jp,esanuka,Esanuka,12,,45.233333,142.266667,45.233333,hokkaido
jp,esanupukara,Esanupukara,12,,45.233333,142.266667,45.233333,hokkaido
jp,esashi,Esashi,12,,41.857222,140.123056,41.857222,hokkaido
jp,esashika,Esashika,16,,40.25,141.4,40.25,iwate
jp,esashito,Esashito,12,,43.166667,145.3,43.166667,hokkaido
jp,esasi,Esasi,12,,41.857222,140.123056,41.857222,hokkaido
jp,eshu,Eshu,47,,26.350833,127.824444,26.350833,okinawa
jp,esu,Esu,47,,26.350833,127.824444,26.350833,okinawa
jp,esumi,Esumi,43,,33.5,135.6,33.5,wakayama
jp,eta,Eta,8,,37.166667,140.833333,37.166667,fukushima
jp,eta,Eta,21,,32.966667,130.6,32.966667,kumamoto
jp,etchu-dantai,Etchu-dantai,12,,42.433333,143.25,42.433333,hokkaido
jp,etchujimacho,Etchujimacho,40,,35.666667,139.8,35.666667,tokyo
jp,etchujimamachi,Etchujimamachi,40,,35.666667,139.8,35.666667,tokyo
jp,etchu-mombetsu,Etchu-Mombetsu,12,,42.433333,143.25,42.433333,hokkaido
jp,etobi,Etobi,12,,43.8,144.6,43.8,hokkaido
jp,etombi,Etombi,12,,43.8,144.6,43.8,hokkaido
jp,etomo,Etomo,36,,35.516667,132.983333,35.516667,shimane
jp,etomomachi,Etomomachi,36,,35.516667,132.983333,35.516667,shimane
jp,etsunagi,Etsunagi,16,,39.533333,141.65,39.533333,iwate
jp,ezaki,Ezaki,45,,34.633333,131.65,34.633333,yamaguchi
jp,ezu,Ezu,47,,26.350833,127.824444,26.350833,okinawa
jp,ezumi,Ezumi,36,,35.516667,132.966667,35.516667,shimane
jp,fakum,Fakum,15,,37.3,136.733333,37.3,ishikawa
jp,fintona,Fintona,47,,26.745011,128.175403,26.745011,okinawa
jp,fiuruichi,Fiuruichi,11,,34.45,132.466667,34.45,hiroshima
jp,fubai,Fubai,47,,24.454103,124.194667,24.454103,okinawa
jp,fube,Fube,36,,35.3,133.15,35.3,shimane
jp,fubushinai,Fubushinai,12,,43.166667,144.1,43.166667,hokkaido
jp,fuchaku,Fuchaku,47,,26.453056,127.804722,26.453056,okinawa
jp,fuchi,Fuchi,23,,34.283333,136.516667,34.283333,mie
jp,fuchinobe,Fuchinobe,19,,35.573889,139.375556,35.573889,kanagawa
jp,fuchinoe,Fuchinoe,33,,33.451667,130.0425,33.451667,saga
jp,fuchinomoto,Fuchinomoto,27,,32.766667,128.65,32.766667,nagasaki
jp,fuchinoue,Fuchinoue,33,,33.451667,130.0425,33.451667,saga
jp,fuchio-cho,Fuchio-cho,32,,34.85,135.45,34.85,osaka
jp,fuchisaki,Fuchisaki,17,,34.483333,134.191111,34.483333,kagawa
jp,fuchizaki,Fuchizaki,17,,34.483333,134.191111,34.483333,kagawa
jp,fuchu,Fuchu,11,50747,34.566667,133.233333,34.566667,hiroshima
jp,fuchu,Fuchu,39,,34.066667,134.466667,34.066667,tokushima
jp,fuchu,Fuchu,40,240082,35.666667,139.483333,35.666667,tokyo
jp,fudaba,Fudaba,16,,39.383333,141.816667,39.383333,iwate
jp,fudaba,Fudaba,20,,33.45,133.2,33.45,kochi
jp,fuda,Fuda,14,,36.083333,140.55,36.083333,ibaraki
jp,fudai,Fudai,16,,40,141.883333,40,iwate
jp,fudakake,Fudakake,19,,35.456667,139.207778,35.456667,kanagawa
jp,fudono,Fudono,25,,32.433333,131.05,32.433333,miyazaki
jp,fudonoguchi,Fudonoguchi,23,,34.55,136.333333,34.55,mie
jp,fudonokuchi,Fudonokuchi,23,,34.55,136.333333,34.55,mie
jp,fuefuki,Fuefuki,27,,33.183333,129.05,33.183333,nagasaki
jp,fuemabu,Fuemabu,12,,42.033333,143.116667,42.033333,hokkaido
jp,fuemai,Fuemai,12,,42.033333,143.116667,42.033333,hokkaido
jp,fuenna,Fuenna,47,,26.321389,127.8875,26.321389,okinawa
jp,fuensan,Fuensan,47,,26.316667,127.75,26.316667,okinawa
jp,fuenzan,Fuenzan,47,,26.316667,127.75,26.316667,okinawa
jp,fugawa,Fugawa,40,,35.683333,139.8,35.683333,tokyo
jp,fuhido,Fuhido,47,,26.856733,128.260361,26.856733,okinawa
jp,fuhija,Fuhija,47,,26.37495,127.753889,26.37495,okinawa
jp,fuhiji,Fuhiji,47,,26.727003,128.176583,26.727003,okinawa
jp,fuhinuku,Fuhinuku,47,,26.520556,128.025833,26.520556,okinawa
jp,fuhito,Fuhito,47,,26.856733,128.260361,26.856733,okinawa
jp,fuie,Fuie,18,,31.383333,130.766667,31.383333,kagoshima
jp,fuija,Fuija,47,,26.320833,127.958611,26.320833,okinawa
jp,fuishichiya,Fuishichiya,47,,26.304444,127.908889,26.304444,okinawa
jp,fuishikiya,Fuishikiya,47,,26.304444,127.908889,26.304444,okinawa
jp,fuitocho,Fuitocho,9,,36.166667,137.25,36.166667,gifu
jp,fuito,Fuito,9,,36.166667,137.25,36.166667,gifu
jp,fuitomachi,Fuitomachi,9,,36.166667,137.25,36.166667,gifu
jp,fujaku,Fujaku,47,,26.453056,127.804722,26.453056,okinawa
jp,fujibaru,Fujibaru,47,,26.609722,127.951944,26.609722,okinawa
jp,fujieda,Fujieda,37,132860,34.866667,138.266667,34.866667,shizuoka
jp,fujie,Fujie,13,,34.65,134.95,34.65,hyogo
jp,fujie-shinden,Fujie-shinden,44,,39.033333,139.95,39.033333,yamagata
jp,fuji,Fuji,12,,42.8,143.116667,42.8,hokkaido
jp,fuji,Fuji,37,240017,35.15,138.65,35.15,shizuoka
jp,fujigasaki,Fujigasaki,24,,38.533333,141.066667,38.533333,miyagi
jp,fujihara,Fujihara,38,,36.85,139.733333,36.85,tochigi
jp,fujiidera,Fujiidera,32,66856,34.563769,135.578629,34.563769,osaka
jp,fujii,Fujii,43,,33.9,135.183333,33.9,wakayama
jp,fujii-shinden,Fujii-shinden,44,,39.033333,139.95,39.033333,yamagata
jp,fujikawa,Fujikawa,1,,34.9,137.233333,34.9,aichi
jp,fujimicho,Fujimicho,40,,35.65,139.733333,35.65,tokyo
jp,fujimi,Fujimi,12,,42.802778,140.686944,42.802778,hokkaido
jp,fujimi,Fujimi,34,108462,35.873739,139.555375,35.873739,saitama
jp,fujimino,Fujimino,34,,35.901961,139.524894,35.901961,saitama
jp,fujimiya,Fujimiya,37,,35.216667,138.616667,35.216667,shizuoka
jp,fujimoto,Fujimoto,21,,32.433333,130.65,32.433333,kumamoto
jp,fujino,Fujino,19,,35.606389,139.143056,35.606389,kanagawa
jp,fujino,Fujino,31,,34.816667,134.166667,34.816667,okayama
jp,fujinoike,Fujinoike,39,,33.866667,134.116667,33.866667,tokushima
jp,fujinokawa,Fujinokawa,20,,33.15,132.833333,33.15,kochi
jp,fujinoki,Fujinoki,46,,35.583333,138.766667,35.583333,yamanashi
jp,fujinomaki,Fujinomaki,24,,38.432932,141.114072,38.432932,miyagi
jp,fujinomiya,Fujinomiya,37,121517,35.216667,138.616667,35.216667,shizuoka
jp,fujinono,Fujinono,5,,33.9,132.866667,33.9,ehime
jp,fujinouchi,Fujinouchi,5,,33.9,132.866667,33.9,ehime
jp,fujinowaki,Fujinowaki,11,,34.15,132.5,34.15,hiroshima
jp,fujiokacho,Fujiokacho,37,,35.166667,138.733333,35.166667,shizuoka
jp,fujioka,Fujioka,10,63359,36.25,139.083333,36.25,gunma
jp,fujioka,Fujioka,37,,35.166667,138.733333,35.166667,shizuoka
jp,fujioka,Fujioka,38,,36.25,139.65,36.25,tochigi
jp,fujisaka,Fujisaka,32,,34.816667,135.7,34.816667,osaka
jp,fujisaki,Fujisaki,3,,40.650833,140.491389,40.650833,aomori
jp,fujisaki,Fujisaki,44,,39.016667,139.883333,39.016667,yamagata
jp,fujisato,Fujisato,1,,35.05,136.75,35.05,aichi
jp,fujisawa,Fujisawa,14,,36.116667,140.15,36.116667,ibaraki
jp,fujisawa,Fujisawa,16,,38.866667,141.35,38.866667,iwate
jp,fujisawa,Fujisawa,19,394630,35.341944,139.47,35.341944,kanagawa
jp,fujishima,Fujishima,3,,40.583333,141.233333,40.583333,aomori
jp,fujishima,Fujishima,44,,38.766667,139.9,38.766667,yamagata
jp,fujishiro,Fujishiro,14,33149,35.916667,140.116667,35.916667,ibaraki
jp,fujita,Fujita,8,,37.866667,140.55,37.866667,fukushima
jp,fujita,Fujita,21,,32.333333,130.85,32.333333,kumamoto
jp,fujita,Fujita,31,,34.933333,133.633333,34.933333,okayama
jp,fujita,Fujita,43,,33.9,135.183333,33.9,wakayama
jp,fujitsuka,Fujitsuka,2,,39.85,138.95,39.85,akita
jp,fujitsuka,Fujitsuka,24,,38.176111,140.952778,38.176111,miyagi
jp,fujitsukahama,Fujitsukahama,29,,38.036612,139.303236,38.036612,niigata
jp,fujiuchibata,Fujiuchibata,45,,34.15,131,34.15,yamaguchi
jp,fujiwara,Fujiwara,16,,39.633333,141.958333,39.633333,iwate
jp,fujiwara,Fujiwara,28,,34.5,135.8,34.5,nara
jp,fujiwara,Fujiwara,38,,36.85,139.733333,36.85,tochigi
jp,fujiwara-kyo,Fujiwara-kyo,28,,34.5,135.8,34.5,nara
jp,fujiwara-no-kyo,Fujiwara-no-kyo,28,,34.5,135.8,34.5,nara
jp,fujizawa,Fujizawa,16,,38.866667,141.35,38.866667,iwate
jp,fujizuka hama,Fujizuka hama,29,,38.036612,139.303236,38.036612,niigata
jp,fuju,Fuju,45,,34.133333,132.188333,34.133333,yamaguchi
jp,fukabara,Fukabara,42,,36.816667,136.966667,36.816667,toyama
jp,fukabori,Fukabori,27,,32.683333,129.816667,32.683333,nagasaki
jp,fukada,Fukada,16,,40.116667,141.666667,40.116667,iwate
jp,fukae,Fukae,7,,33.5075,130.136667,33.5075,fukuoka
jp,fukae,Fukae,11,,34.3,132.3,34.3,hiroshima
jp,fukae,Fukae,13,,34.716667,135.3,34.716667,hyogo
jp,fukae,Fukae,27,,32.688056,128.841944,32.688056,nagasaki
jp,fukae,Fukae,47,,24.454103,124.194667,24.454103,okinawa
jp,fukagawa-botancho,Fukagawa-Botancho,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa-edagawacho,Fukagawa-Edagawacho,40,,35.65,139.816667,35.65,tokyo
jp,fukagawa-edakawacho,Fukagawa-Edakawacho,40,,35.65,139.816667,35.65,tokyo
jp,fukagawa-eichujimacho,Fukagawa-Eichujimacho,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa-etchujimacho,Fukagawa-Etchujimacho,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa-etchujima,Fukagawa-Etchujima,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa,Fukagawa,12,26152,43.708056,142.039167,43.708056,hokkaido
jp,fukagawa,Fukagawa,18,,30.633333,130.95,30.633333,kagoshima
jp,fukagawa-fukuzumicho,Fukagawa-Fukuzumicho,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa-hamazonocho,Fukagawa-Hamazonocho,40,,35.65,139.8,35.65,tokyo
jp,fukagawa-heikyucho,Fukagawa-Heikyucho,40,,35.666667,139.8,35.666667,tokyo
jp,fukagawa-hiraicho,Fukagawa-Hiraicho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-ishijimacho,Fukagawa-Ishijimacho,40,,35.683333,139.816667,35.683333,tokyo
jp,fukagawa-kasakicho,Fukagawa-Kasakicho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-kazakicho,Fukagawa-Kazakicho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-kiyosumicho,Fukagawa-Kiyosumicho,40,,35.683333,139.8,35.683333,tokyo
jp,fukagawa-moricho,Fukagawa-Moricho,40,,35.683333,139.816667,35.683333,tokyo
jp,fukagawa mori-machi,Fukagawa Mori-machi,40,,35.683333,139.816667,35.683333,tokyo
jp,fukagawa-sagacho,Fukagawa-Sagacho,40,,35.683333,139.8,35.683333,tokyo
jp,fukagawa-shinonomecho,Fukagawa-Shinonomecho,40,,35.65,139.8,35.65,tokyo
jp,fukagawa-shiozakicho,Fukagawa-Shiozakicho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-shirakawacho,Fukagawa-Shirakawacho,40,,35.683333,139.8,35.683333,tokyo
jp,fukagawa-susakibentencho,Fukagawa-Susakibentencho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-toyocho,Fukagawa-Toyocho,40,,35.666667,139.816667,35.666667,tokyo
jp,fukagawa-toyosu,Fukagawa-Toyosu,40,,35.65,139.793333,35.65,tokyo
jp,fukago,Fukago,18,,30.633333,130.95,30.633333,kagoshima
jp,fukahara,Fukahara,42,,36.816667,136.966667,36.816667,toyama
jp,fukahori,Fukahori,27,,32.683333,129.816667,32.683333,nagasaki
jp,fukai,Fukai,2,,39.266667,140.416667,39.266667,akita
jp,fukai,Fukai,47,,24.454103,124.194667,24.454103,okinawa
jp,fukami,Fukami,15,,37.3,136.733333,37.3,ishikawa
jp,fukanomi,Fukanomi,27,,32.883333,130.1,32.883333,nagasaki
jp,fukanuma,Fukanuma,24,,38.218611,140.976111,38.218611,miyagi
jp,fukanuma,Fukanuma,44,,38.016667,140.183333,38.016667,yamagata
jp,fukase,Fukase,25,,31.633333,131.25,31.633333,miyazaki
jp,fukase,Fukase,26,,36.233333,137.966667,36.233333,nagano
jp,fukashiba,Fukashiba,14,,35.916667,140.65,35.916667,ibaraki
jp,fukashibahama,Fukashibahama,14,,35.916667,140.7,35.916667,ibaraki
jp,fukashi,Fukashi,26,,36.233333,137.966667,36.233333,nagano
jp,fukata,Fukata,16,,40.116667,141.666667,40.116667,iwate
jp,fukaumi,Fukaumi,27,,32.883333,130.1,32.883333,nagasaki
jp,fukaura,Fukaura,3,,40.633333,139.916667,40.633333,aomori
jp,fukawa,Fukawa,11,,34.483333,132.533333,34.483333,hiroshima
jp,fukawa,Fukawa,14,,35.85,140.15,35.85,ibaraki
